maximum_nights,extra_people,guests_included,beds,availability_365,accommodates,bedrooms,host_listings_count,host_for,number_of_reviews_ltm,minimum_nights,bathrooms,secure,cleaning_fee,room_type_private_room,host_acceptance_rate,elevator,white_goods,host_response_rate,security_deposit,government,review_scores_value,area_name_salamanca,area_name_san_blas,price
365,0.0,1,2.0,177,4,1.0,1.0,538,0,3,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,200.0
4,0.0,1,1.0,180,2,1.0,0.0,92,0,3,1.0,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,120.0
1125,0.0,1,1.0,365,1,1.0,1.0,92,0,1,1.0,0.0,0.0,1,2.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,35.0
1125,20.0,2,2.0,21,4,1.0,38.0,2343,6,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,55.0
1125,0.0,1,4.0,0,5,2.0,1.0,585,1,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,110.0
6,12.0,1,2.0,118,2,1.0,0.0,1704,1,1,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,1,40.0
7,0.0,1,1.0,306,2,1.0,1.0,755,1,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,1,0,35.0
1125,20.0,2,1.0,129,3,1.0,0.0,92,0,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,59.0
30,0.0,1,1.0,311,1,1.0,4.0,121,2,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,20.0
28,0.0,1,3.0,80,6,2.0,1.0,106,5,1,1.5,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,1,0,85.0
1125,39.0,1,1.0,365,1,1.0,7.0,2820,0,30,2.0,0.0,1.0,1,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,39.0
10,0.0,1,2.0,0,2,1.0,0.0,120,0,3,1.0,0.0,0.0,1,1.0,0.0,0.0,3.0,0.0,0.0,9.0,1,0,40.0
30,0.0,1,1.0,12,2,1.0,6.0,1116,0,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,25.0
1125,0.0,1,1.0,330,1,1.0,2.0,92,0,2,1.5,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,15.0
1125,0.0,1,1.0,364,1,1.0,1.0,394,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,0.0,1,1.0,330,1,1.0,2.0,92,2,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,15.0
1125,0.0,1,2.0,268,2,1.0,0.0,110,0,7,2.0,0.0,0.0,1,4.0,0.0,1.0,3.0,0.0,0.0,9.0,0,0,60.0
21,0.0,1,0.0,94,4,2.0,22.0,1395,1,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,1,0,177.0
1125,5.0,1,1.0,348,1,1.0,5.0,1283,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,200.0
1125,20.0,4,4.0,127,5,2.0,82.0,1861,1,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,80.0
1125,0.0,1,1.0,168,1,1.0,2.0,120,0,20,2.0,0.0,1.0,1,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,30.0
1125,5.0,1,1.0,351,1,1.0,5.0,1283,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,200.0
1125,0.0,1,1.0,63,4,1.0,1.0,2344,0,1,1.0,0.0,1.0,0,3.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,70.0
1125,5.0,2,1.0,341,2,1.0,5.0,1283,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,200.0
1125,5.0,2,1.0,355,2,1.0,5.0,1283,1,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,200.0
1000,0.0,1,2.0,95,2,1.0,1.0,110,2,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,1,0,75.0
1125,5.0,2,2.0,354,2,1.0,5.0,1283,2,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0,0,200.0
1125,0.0,1,1.0,144,2,1.0,2.0,120,0,14,2.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,28.0
90,0.0,1,0.0,167,1,1.0,2.0,120,2,14,2.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,25.0
1125,0.0,1,0.0,170,1,1.0,2.0,120,1,14,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,20.0
1125,0.0,1,1.0,1,2,1.0,0.0,91,0,7,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,20.0
1125,15.0,2,4.0,169,6,2.0,69.0,1705,1,3,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,135.0
1125,0.0,1,0.0,365,1,1.0,3.0,97,1,1,0.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,6.0,0,0,20.0
1125,0.0,1,2.0,78,2,1.0,1.0,1857,1,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,1,0,48.0
1125,0.0,1,1.0,269,2,1.0,1.0,91,0,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,179.0
1125,0.0,1,1.0,0,2,1.0,0.0,91,0,2,2.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,55.0
1125,0.0,2,1.0,177,2,0.0,0.0,91,4,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,75.0
1000,10.0,2,1.0,95,2,1.0,1.0,107,1,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,85.0
365,11.0,2,2.0,334,4,2.0,0.0,91,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,114.0
20,10.0,2,2.0,54,4,1.0,0.0,93,3,3,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,1,0,65.0
4,0.0,1,2.0,0,2,1.0,1.0,1165,1,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,105.0
30,0.0,1,1.0,168,2,1.0,0.0,1407,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,30.0
365,0.0,1,1.0,179,1,1.0,1.0,549,1,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,52.0
1125,0.0,1,2.0,1,2,2.0,0.0,91,0,7,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,100.0
1125,5.0,2,3.0,40,6,2.0,6.0,562,4,2,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,99.0
1125,0.0,1,1.0,0,2,1.0,1.0,1858,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,60.0
1125,10.0,2,2.0,339,4,1.0,64.0,1174,0,1,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,116.0
1125,0.0,1,1.0,0,1,1.0,1.0,1012,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,40.0
35,0.0,1,1.0,0,1,0.0,1.0,1422,0,20,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,16.0,1,6.0,354,3,1.0,43.0,91,3,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0,0,16.0
1125,0.0,1,1.0,0,2,1.0,1.0,106,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,50.0
1125,5.0,2,2.0,160,4,1.0,0.0,124,0,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
1125,0.0,1,0.0,363,2,1.0,3.0,1310,0,3,1.5,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,47.0
1125,0.0,1,4.0,356,5,1.0,0.0,96,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,39.0
1125,0.0,1,4.0,50,7,3.0,1.0,91,0,28,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,60.0
1125,0.0,1,1.0,40,1,1.0,1.0,1057,0,10,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,24.0
1125,0.0,1,3.0,352,5,1.0,0.0,96,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,49.0
11,0.0,1,1.0,92,2,1.0,0.0,91,1,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,42.0
1125,0.0,1,1.0,13,1,1.0,1.0,1318,0,60,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,22.0
1125,0.0,1,3.0,344,6,3.0,4.0,291,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,86.0
1111,15.0,4,2.0,141,4,2.0,0.0,104,2,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,8.0,0,0,70.0
1125,0.0,1,1.0,339,2,1.0,1.0,1752,3,1,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,25.0
1125,0.0,1,2.0,303,4,2.0,22.0,1395,0,30,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,1,0,65.0
1125,5.0,2,1.0,327,2,1.0,3.0,91,1,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,200.0
1125,5.0,2,2.0,356,2,1.0,3.0,91,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,200.0
1125,5.0,3,2.0,340,3,1.0,3.0,91,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,200.0
31,0.0,2,1.0,110,2,1.0,0.0,92,2,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,65.0
1125,0.0,1,1.0,95,2,0.0,1.0,95,1,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,50.0
1125,0.0,2,1.0,45,2,1.0,0.0,287,7,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,40.0
1125,10.0,2,1.0,322,4,0.0,0.0,92,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
1125,0.0,1,2.0,92,3,2.0,0.0,90,0,30,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
1125,0.0,1,3.0,323,2,1.0,2.0,99,0,1,1.5,0.0,0.0,1,2.0,0.0,1.0,3.0,0.0,0.0,9.0,0,0,30.0
1125,0.0,1,3.0,256,6,2.0,3.0,536,5,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,85.0
2,0.0,1,1.0,59,2,1.0,1.0,650,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,120.0
2,0.0,1,1.0,0,1,1.0,0.0,2907,4,1,2.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,30.0
27,0.0,8,4.0,269,8,3.0,527.0,1247,0,1,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,98.0
27,0.0,2,1.0,329,2,1.0,527.0,1247,0,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,65.0
1125,0.0,1,1.0,307,2,0.0,2.0,538,7,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,30.0
1125,0.0,1,1.0,89,1,1.0,0.0,90,1,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,8.0,0,0,51.0
10,0.0,1,3.0,16,2,1.0,0.0,90,2,1,1.0,0.0,0.0,1,4.0,0.0,1.0,3.0,0.0,0.0,10.0,0,0,42.0
4,0.0,1,1.0,18,2,1.0,0.0,2044,3,1,1.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,80.0
1,0.0,1,2.0,0,2,1.0,1.0,90,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,16.0
1125,0.0,1,5.0,322,8,2.0,1.0,1373,1,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,100.0
1125,0.0,2,1.0,343,2,1.0,58.0,1113,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,95.0
60,20.0,2,2.0,49,2,1.0,6.0,555,1,7,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,60.0
2,0.0,1,1.0,87,1,1.0,1.0,315,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,3.0,0.0,0.0,9.0,0,0,25.0
3,0.0,1,1.0,324,2,1.0,0.0,1141,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0,0,50.0
21,0.0,3,3.0,145,4,2.0,4.0,715,2,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,120.0
365,0.0,4,3.0,275,4,2.0,1.0,632,0,15,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,50.0
1125,0.0,1,1.0,360,7,2.0,14.0,138,0,2,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,1.0,9.0,0,0,48.0
1125,18.0,1,2.0,180,4,2.0,0.0,187,0,4,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,55.0
1125,16.0,1,6.0,357,2,1.0,43.0,91,3,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,16.0
1125,0.0,1,2.0,104,2,2.0,0.0,321,0,1,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,60.0
1125,0.0,1,6.0,359,1,1.0,43.0,91,0,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,16.0
1125,15.0,3,3.0,195,5,2.0,0.0,541,0,1,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,190.0
1125,0.0,1,1.0,283,2,0.0,5.0,102,2,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,40.0
1125,5.0,2,1.0,173,2,1.0,1.0,89,2,2,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,1,0,35.0
1125,12.0,1,2.0,168,5,2.0,0.0,188,0,4,1.0,0.0,0.0,0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0,0,40.0
1125,16.0,1,6.0,352,6,1.0,43.0,91,1,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,16.0
1125,0.0,1,2.0,20,3,1.0,0.0,2563,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,50.0
1125,16.0,1,6.0,352,2,1.0,43.0,91,0,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,16.0
1125,0.0,1,0.0,169,2,1.0,1.0,144,2,2,1.0,0.0,0.0,1,2.0,0.0,1.0,3.0,0.0,1.0,10.0,0,1,25.0
1125,16.0,1,6.0,349,2,1.0,43.0,91,1,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,16.0
1125,10.0,2,3.0,361,4,2.0,3.0,545,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,100.0
1125,15.0,6,3.0,131,10,3.0,0.0,541,0,1,2.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,227.0
31,0.0,1,1.0,25,1,1.0,0.0,402,1,2,1.5,0.0,0.0,1,3.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0,27.0
1125,16.0,1,6.0,353,6,1.0,43.0,91,2,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0,0,16.0
1125,16.0,1,6.0,334,2,1.0,43.0,91,0,1,4.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,16.0
125,0.0,1,1.0,365,2,1.0,5.0,1092,2,1,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,41.0
1125,0.0,1,4.0,76,6,3.0,1.0,88,0,32,2.0,0.0,1.0,0,1.0,1.0,1.0,3.0,0.0,0.0,9.0,0,0,65.0
7,0.0,1,1.0,365,1,1.0,0.0,88,1,1,1.0,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,35.0
1125,0.0,1,1.0,89,2,1.0,1.0,327,0,3,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,0,1,40.0
1125,0.0,1,1.0,89,2,1.0,0.0,88,1,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0,0,50.0
1125,0.0,1,1.0,40,1,1.0,2.0,1946,0,2,1.0,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,49.0
40,20.0,1,2.0,78,2,1.0,4.0,1029,0,2,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,47.0
15,6.0,1,1.0,152,2,1.0,2.0,1625,3,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,17.0
1125,0.0,1,1.0,353,1,1.0,3.0,976,0,1,1.5,0.0,1.0,1,3.0,1.0,1.0,4.0,0.0,0.0,9.0,0,1,24.0
100,0.0,1,1.0,17,1,1.0,0.0,88,0,4,1.0,0.0,0.0,1,1.0,0.0,1.0,3.0,0.0,1.0,9.0,0,0,15.0
1125,0.0,1,3.0,345,4,2.0,2.0,1414,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,65.0
1125,0.0,1,1.0,89,1,1.0,0.0,131,1,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,1,104.0
1125,0.0,1,1.0,21,2,1.0,2.0,1559,1,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,32.0
1125,0.0,1,1.0,21,2,1.0,2.0,1559,0,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,29.0
1125,20.0,2,2.0,315,4,1.0,5.0,337,6,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,55.0
1125,0.0,1,1.0,134,1,1.0,2.0,1878,1,15,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,17.0
1125,0.0,1,0.0,78,2,0.0,1.0,518,1,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,1,0,50.0
1125,0.0,1,1.0,346,2,1.0,0.0,605,1,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,35.0
1125,30.0,6,4.0,264,7,3.0,3.0,2709,6,1,2.5,0.0,1.0,0,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,170.0
6,13.0,2,2.0,47,2,1.0,0.0,637,4,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,25.0
1125,0.0,1,3.0,353,5,2.0,19.0,113,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,0,0,125.0
1125,0.0,1,1.0,137,1,0.0,1.0,797,1,2,1.0,0.0,0.0,1,2.0,0.0,0.0,4.0,0.0,1.0,8.0,0,0,50.0
1125,20.0,2,2.0,325,4,1.0,9.0,1504,0,28,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,105.0
121,10.0,1,1.0,172,2,1.0,0.0,87,7,1,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,18.0
26,0.0,1,2.0,154,4,2.0,11.0,2630,0,2,2.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,350.0
1125,0.0,1,1.0,307,2,1.0,15.0,1731,0,6,2.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,120.0
7,0.0,1,2.0,0,4,2.0,0.0,2030,0,4,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,120.0
7,0.0,1,1.0,78,1,1.0,0.0,87,0,1,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,55.0
1125,0.0,2,0.0,92,2,1.0,0.0,330,0,2,1.0,0.0,1.0,0,2.0,0.0,0.0,4.0,1.0,0.0,9.0,0,0,39.0
3,0.0,1,1.0,47,1,1.0,0.0,219,0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,25.0
1125,0.0,1,1.0,353,2,1.0,9.0,113,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,45.0
1125,0.0,1,3.0,353,5,2.0,9.0,113,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,50.0
1125,0.0,1,3.0,351,3,1.0,9.0,113,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,35.0
1125,0.0,1,1.0,78,2,1.0,9.0,113,0,1,1.0,0.0,0.0,1,3.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,29.0
1125,0.0,1,3.0,359,5,1.0,0.0,96,1,4,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,6.0,0,0,55.0
1125,0.0,1,2.0,365,3,0.0,0.0,96,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,50.0
1125,0.0,1,3.0,365,5,1.0,14.0,138,1,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,0,0,49.0
1125,0.0,1,1.0,336,1,1.0,2.0,436,0,3,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,18.0
1125,0.0,1,4.0,354,6,2.0,4.0,96,1,3,2.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,1,0,300.0
1125,0.0,1,1.0,335,2,1.0,2.0,117,0,7,1.0,0.0,1.0,1,4.0,0.0,1.0,2.0,0.0,0.0,9.0,0,0,15.0
15,11.0,1,1.0,162,2,1.0,2.0,1625,1,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,17.0
1125,0.0,1,3.0,318,5,0.0,14.0,138,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,1.0,9.0,0,0,49.0
1125,0.0,1,1.0,164,2,1.0,0.0,86,5,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,1,0,60.0
1125,100.0,1,5.0,318,7,1.0,14.0,138,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,0.0,1.0,9.0,0,0,52.0
1125,10.0,4,4.0,98,6,3.0,1.0,89,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
1125,0.0,1,4.0,362,5,0.0,14.0,138,0,5,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,1.0,9.0,0,0,49.0
1125,0.0,1,1.0,48,2,1.0,1.0,815,4,1,1.5,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,50.0
1125,0.0,1,1.0,175,2,1.0,2.0,86,0,1,1.0,0.0,0.0,1,2.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,80.0
55,0.0,5,3.0,36,5,3.0,1.0,141,3,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,90.0
15,0.0,1,0.0,179,1,1.0,1.0,1389,0,2,1.0,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,40.0
1125,0.0,1,1.0,285,2,1.0,5.0,102,1,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,8.0,0,0,50.0
1125,0.0,1,3.0,105,6,3.0,8.0,1037,1,1,3.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,71.0
1125,10.0,4,3.0,268,6,3.0,8.0,853,4,4,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,80.0
1125,15.0,2,1.0,67,2,1.0,6.0,1329,1,1,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,61.0
1125,0.0,1,4.0,346,7,2.0,0.0,96,0,2,1.0,0.0,1.0,0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,0,0,42.0
1125,0.0,1,1.0,89,2,1.0,0.0,2155,0,5,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,71.0
28,0.0,1,4.0,75,5,2.0,0.0,1365,0,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,75.0
1125,0.0,1,4.0,327,6,3.0,19.0,113,1,2,1.0,0.0,1.0,0,2.0,0.0,1.0,2.0,1.0,1.0,10.0,0,0,52.0
1125,0.0,1,1.0,305,2,1.0,0.0,178,0,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,90.0
1125,0.0,1,2.0,321,1,1.0,2.0,281,0,7,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,25.0
1125,0.0,1,1.0,62,4,1.0,3.0,183,2,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,59.0
1125,16.0,2,2.0,328,3,1.0,1.0,2033,2,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,59.0
